,product_type_no,graphical_appearance_no,colour_group_code,index_code,section_no,garment_group_no
28145,255,1010005,73,D,53,1005
28146,267,1010014,7,G,44,1005
28147,258,1010016,10,A,18,1010
28148,258,1010016,12,A,18,1010
28149,258,1010016,71,A,18,1010
28150,258,1010016,13,A,18,1010
28151,306,1010021,9,B,61,1017
28152,306,1010021,10,B,61,1017
28153,306,1010021,31,B,61,1017
28154,306,1010021,43,B,61,1017
28155,66,1010016,9,F,25,1019
28156,258,1010016,10,A,18,1010
28157,265,1010021,11,A,14,1013
28158,245,1010022,73,F,20,1005
28159,252,1010010,73,F,23,1003
28160,89,1010016,73,F,27,1020
28161,89,1010016,15,F,27,1020
28162,274,1010010,9,I,47,1005
28163,274,1010010,71,I,47,1005
28164,274,1010014,7,I,47,1005
28165,286,1010016,52,B,61,1017
28166,286,1010016,9,B,61,1017
28167,286,1010016,10,B,61,1017
28168,89,1010013,8,F,27,1020
28169,89,1010016,9,F,27,1020
28170,89,1010007,9,F,27,1020
28171,89,1010007,9,F,27,1020
28172,89,1010016,17,F,27,1020
28173,78,1010016,9,C,66,1019
28174,274,1010014,41,H,46,1005
28175,274,1010014,73,H,46,1005
28176,274,1010002,6,H,46,1005
28177,274,1010017,73,H,46,1005
28178,274,1010002,73,H,46,1005
28179,274,1010002,42,H,46,1005
28180,274,1010016,73,I,47,1005
28181,272,1010016,9,A,16,1002
28182,272,1010010,7,A,16,1002
28183,252,1010016,9,A,16,1002
28184,252,1010010,7,A,16,1002
28185,274,1010014,42,I,47,1005
28186,78,1010016,51,C,66,1019
28187,253,1010008,10,S,49,1001
28188,254,1010016,9,A,14,1013
28189,254,1010016,11,A,14,1013
28190,253,1010010,8,S,22,1005
28191,253,1010010,73,S,22,1005
28192,308,1010016,9,S,22,1005
28193,308,1010016,73,S,22,1005
28194,94,1010016,9,F,27,1020
28195,94,1010016,73,F,27,1020
28196,94,1010016,10,F,27,1020
28197,94,1010016,42,F,27,1020
28198,94,1010016,73,F,27,1020
28199,94,1010016,22,F,27,1020
28200,94,1010016,14,F,27,1020
28201,94,1010016,10,F,27,1020
28202,94,1010016,9,F,27,1020
28203,94,1010016,9,F,27,1020
28204,254,1010016,31,A,14,1013
28205,254,1010016,73,A,14,1013
28206,253,1010008,73,I,47,1005
28207,253,1010008,6,I,47,1005
28208,253,1010008,10,I,47,1005
28209,253,1010008,81,I,47,1005
28210,253,1010008,82,I,47,1005
28211,74,1010016,10,C,66,1019
28212,74,1010016,42,C,66,1019
28213,252,1010016,9,D,53,1005
28214,252,1010016,51,D,53,1005
28215,252,1010016,10,D,53,1005
28216,252,1010016,71,D,53,1005
28217,252,1010001,9,D,53,1005
28218,252,1010001,22,D,53,1005
28219,252,1010016,92,D,53,1005
28220,252,1010016,42,D,53,1005
28221,255,1010016,73,D,53,1005
28222,255,1010016,9,D,53,1005
28223,255,1010016,10,D,53,1005
28224,255,1010016,51,D,53,1005
28225,59,1010016,9,B,60,1018
28226,59,1010001,93,B,60,1018
28227,298,1010016,9,B,60,1018
28228,298,1010001,93,B,60,1018
28229,253,1010005,9,I,47,1005
28230,253,1010014,73,I,47,1005
28231,78,1010016,93,C,66,1019
28232,265,1010021,11,A,14,1013
28233,259,1010001,9,F,23,1011
28234,265,1010016,10,A,14,1013
28235,265,1010001,41,A,8,1010
28236,265,1010016,51,A,14,1013
28237,265,1010016,71,A,14,1013
28238,57,1010016,21,B,60,1018
28239,57,1010016,9,B,60,1018
28240,57,1010001,9,B,60,1018
28241,275,1010023,73,A,15,1012
28242,275,1010023,71,A,15,1012
28243,275,1010023,9,A,15,1012
28244,258,1010001,9,A,15,1010
28245,258,1010016,31,A,15,1010
28246,258,1010001,11,A,15,1010
28247,258,1010001,10,A,15,1010
28248,258,1010001,10,A,15,1010
28249,258,1010001,12,A,15,1010
28250,255,1010001,10,H,46,1005
28251,274,1010001,6,H,46,1005
28252,274,1010014,83,H,46,1005
28253,308,1010016,73,F,26,1002
28254,308,1010010,7,F,26,1002
28255,308,1010016,10,F,26,1002
28256,308,1010010,9,F,26,1002
28257,252,1010016,9,F,26,1002
28258,252,1010016,11,F,26,1002
28259,263,1010016,13,F,24,1001
28260,255,1010016,41,H,76,1005
28261,255,1010016,73,H,76,1005
28262,255,1010001,12,H,76,1005
28263,255,1010001,71,H,76,1005
28264,253,1010016,11,H,76,1005
28265,253,1010016,33,H,76,1005
28266,308,1010002,6,I,47,1005
28267,308,1010002,73,I,47,1005
28268,268,1010014,7,G,40,1005
28269,262,1010016,12,A,2,1007
28270,254,1010016,9,A,2,1005
28271,254,1010006,9,A,2,1005
28272,254,1010006,9,A,2,1005
28273,272,1010014,9,S,49,1001
28274,254,1010001,10,A,8,1005
28275,253,1010016,21,H,79,1017
28276,253,1010016,51,H,79,1017
28277,253,1010016,71,H,79,1017
28278,253,1010016,31,H,79,1017
28279,253,1010026,81,H,79,1017
28280,253,1010016,51,H,79,1017
28281,70,1010005,40,D,52,1019
28282,272,1010010,7,I,79,1002
28283,272,1010016,9,I,79,1002
28284,78,1010002,51,C,66,1019
28285,76,1010016,12,J,45,1019
28286,272,1010017,9,F,24,1001
28287,252,1010008,22,F,24,1001
28288,272,1010017,11,A,15,1009
28289,298,1010016,9,B,60,1018
28290,59,1010016,9,B,60,1018
28291,255,1010016,50,A,2,1005
28292,255,1010016,10,A,2,1005
28293,274,1010005,9,S,5,1005
28294,274,1010005,50,S,5,1005
28295,273,1010001,9,S,5,1005
28296,273,1010005,63,S,5,1005
28297,252,1010002,9,A,15,1005
28298,252,1010010,7,A,15,1005
28299,252,1010007,51,A,15,1005
28300,94,1010009,51,J,42,1020
28301,94,1010009,9,J,42,1020
28302,298,1010016,19,B,60,1018
28303,273,1010016,9,S,5,1005
28304,273,1010016,63,S,5,1005
28305,273,1010005,8,S,5,1005
28306,273,1010012,9,S,5,1005
28307,273,1010026,73,S,5,1005
28308,272,1010016,51,S,5,1005
28309,272,1010016,9,S,5,1005
28310,252,1010006,73,A,6,1005
28311,255,1010008,32,I,47,1005
28312,255,1010008,10,I,47,1005
28313,255,1010008,73,I,47,1005
28314,255,1010001,10,I,47,1005
28315,255,1010008,6,I,47,1005
28316,255,1010008,73,I,47,1005
28317,255,1010001,72,I,47,1005
28318,255,1010008,9,I,47,1005
28319,255,1010001,9,I,47,1005
28320,255,1010014,10,I,47,1005
28321,255,1010008,73,I,47,1005
28322,255,1010014,6,I,47,1005
28323,255,1010002,42,I,47,1005
28324,57,1010001,50,J,43,1018
28325,299,1010001,81,J,43,1018
28326,299,1010001,73,J,43,1018
28327,299,1010009,10,J,43,1018
28328,255,1010016,19,A,8,1005
28329,255,1010016,41,A,8,1005
28330,84,1010016,9,C,65,1019
28331,252,1010017,10,I,47,1005
28332,265,1010016,51,H,76,1014
28333,272,1010010,7,I,47,1005
28334,272,1010005,9,I,47,1005
28335,272,1010005,73,I,47,1005
28336,272,1010016,73,I,47,1005
28337,272,1010016,9,I,47,1005
28338,272,1010001,9,I,47,1005
28339,272,1010016,13,I,47,1005
28340,308,1010005,9,I,47,1005
28341,308,1010005,73,I,47,1005
28342,308,1010005,19,I,47,1005
28343,308,1010008,72,I,47,1005
28344,308,1010001,6,I,47,1005
28345,308,1010015,73,I,47,1005
28346,308,1010005,93,I,47,1005
28347,308,1010005,42,I,47,1005
28348,308,1010015,93,I,47,1005
28349,308,1010015,9,I,47,1005
28350,308,1010005,73,I,47,1005
28351,308,1010008,73,I,47,1005
28352,272,1010014,73,I,47,1005
28353,272,1010014,19,I,47,1005
28354,272,1010014,7,I,47,1005
28355,272,1010014,9,I,47,1005
28356,272,1010014,9,I,47,1005
28357,272,1010015,73,I,47,1005
28358,265,1010001,51,D,50,1013
28359,255,1010007,10,A,6,1005
28360,255,1010007,61,A,6,1005
28361,258,1010007,10,D,50,1010
28362,272,1010016,72,D,53,1009
28363,272,1010016,9,D,53,1009
28364,272,1010016,71,D,53,1009
28365,254,1010016,9,A,8,1005
28366,254,1010001,92,A,8,1005
28367,254,1010001,10,A,8,1005
28368,265,1010021,51,A,14,1013
28369,265,1010021,91,A,14,1013
28370,259,1010004,73,I,47,1011
28371,259,1010004,73,I,47,1011
28372,253,1010001,81,D,50,1005
28373,87,1010016,9,C,64,1020
28374,87,1010016,9,D,52,1020
28375,87,1010016,33,D,52,1020
28376,87,1010016,9,C,64,1020
28377,87,1010016,9,C,64,1020
28378,87,1010016,43,C,64,1020
28379,87,1010016,9,D,52,1020
28380,87,1010016,17,D,52,1020
28381,94,1010016,10,C,64,1020
28382,94,1010016,51,C,64,1020
28383,94,1010016,9,C,64,1020
28384,94,1010016,10,C,64,1020
28385,94,1010016,13,C,64,1020
28386,94,1010016,52,C,64,1020
28387,94,1010016,10,C,64,1020
28388,94,1010016,19,C,64,1020
28389,87,1010016,9,C,64,1020
28390,87,1010016,7,D,52,1020
28391,87,1010016,9,C,64,1020
28392,87,1010016,9,C,64,1020
28393,87,1010016,10,C,64,1020
28394,87,1010004,11,C,64,1020
28395,87,1010016,9,D,52,1020
28396,87,1010016,17,D,52,1020
28397,87,1010016,9,C,64,1020
28398,87,1010016,33,D,52,1020
28399,87,1010016,9,D,52,1020
28400,87,1010016,17,C,64,1020
28401,87,1010016,9,C,64,1020
28402,87,1010016,9,C,64,1020
28403,91,1010016,9,D,52,1020
28404,91,1010016,23,D,52,1020
28405,91,1010016,52,D,52,1020
28406,265,1010001,7,I,77,1005
28407,94,1010016,10,C,64,1020
28408,94,1010001,52,D,52,1020
28409,94,1010016,81,C,64,1020
28410,94,1010016,52,C,64,1020
28411,94,1010016,10,C,64,1020
28412,94,1010016,9,C,64,1020
28413,91,1010016,9,D,52,1020
28414,91,1010016,51,D,52,1020
28415,87,1010016,9,D,52,1020
28416,87,1010016,9,C,64,1020
28417,87,1010016,9,D,52,1020
28418,87,1010016,7,C,64,1020
28419,87,1010016,13,C,64,1020
28420,87,1010016,9,C,64,1020
28421,87,1010016,51,C,64,1020
28422,87,1010016,13,C,64,1020
28423,94,1010016,9,D,52,1020
28424,94,1010001,9,D,52,1020
28425,274,1010010,9,I,72,1002
28426,274,1010010,9,I,72,1002
28427,274,1010010,93,I,72,1002
28428,274,1010010,73,I,72,1002
28429,274,1010010,9,I,72,1002
28430,274,1010010,19,I,72,1002
28431,272,1010016,9,I,47,1009
28432,272,1010016,73,I,47,1009
28433,272,1010026,7,I,47,1009
28434,272,1010026,73,I,47,1009
28435,272,1010016,9,I,47,1009
28436,272,1010016,14,I,47,1009
28437,272,1010016,73,I,47,1009
28438,272,1010016,7,I,47,1009
28439,272,1010016,9,I,47,1009
28440,272,1010016,7,I,47,1009
28441,272,1010016,73,I,47,1009
28442,272,1010016,7,I,47,1009
28443,272,1010016,9,I,47,1009
28444,272,1010016,8,I,47,1009
28445,272,1010016,14,I,47,1009
28446,272,1010016,17,I,47,1009
28447,259,1010004,73,I,47,1011
28448,259,1010004,33,I,47,1011
28449,259,1010004,22,I,47,1011
28450,259,1010004,93,I,47,1011
28451,259,1010004,42,I,47,1011
28452,306,1010021,10,B,61,1017
28453,306,1010021,51,B,61,1017
28454,306,1010021,9,B,61,1017
28455,57,1010016,93,B,60,1018
28456,57,1010021,9,B,60,1018
28457,272,1010016,73,F,28,1011
28458,262,1010016,73,I,45,1007
28459,262,1010016,22,I,45,1007
28460,60,1010014,9,J,43,1018
28461,262,1010005,9,H,45,1007
28462,87,1010016,9,D,52,1020
28463,87,1010016,17,C,64,1020
28464,87,1010016,9,D,52,1020
28465,87,1010016,9,D,52,1020
28466,87,1010016,9,D,52,1020
28467,265,1010016,51,G,44,1002
28468,265,1010016,73,G,44,1002
28469,265,1010016,42,G,44,1002
28470,265,1010016,81,G,44,1002
28471,262,1010016,13,A,19,1007
28472,258,1010016,32,A,14,1001
28473,265,1010016,19,A,6,1013
28474,272,1010016,9,A,97,1001
28475,272,1010016,17,F,23,1009
28476,272,1010016,73,F,23,1009
28477,94,1010007,10,F,27,1020
28478,94,1010014,10,F,27,1020
28479,272,1010010,9,H,72,1002
28480,272,1010010,73,H,72,1002
28481,91,1010017,73,F,27,1020
28482,91,1010008,93,F,27,1020
28483,91,1010016,13,F,27,1020
28484,91,1010016,73,F,27,1020
28485,91,1010008,73,F,27,1020
28486,91,1010016,9,F,27,1020
28487,91,1010016,9,F,27,1020
28488,302,1010021,9,B,62,1021
28489,89,1010016,17,F,27,1020
28490,265,1010024,72,H,76,1014
28491,265,1010004,9,H,76,1014
28492,265,1010001,52,H,76,1014
28493,265,1010004,42,H,76,1014
28494,265,1010001,51,H,76,1014
28495,265,1010024,73,H,76,1014
28496,265,1010001,73,H,76,1014
28497,265,1010016,51,H,76,1014
28498,265,1010016,5,H,76,1014
28499,265,1010016,42,H,76,1014
28500,265,1010016,73,H,76,1014
28501,265,1010009,51,H,76,1014
28502,265,1010001,73,H,76,1014
28503,265,1010014,73,H,76,1014
28504,265,1010009,73,H,76,1014
28505,306,1010005,1,S,5,1005
28506,272,1010016,11,F,28,1011
28507,272,1010016,73,F,28,1011
28508,272,1010016,51,H,76,1009
28509,272,1010016,9,H,76,1009
28510,272,1010016,22,H,76,1009
28511,272,1010016,43,H,76,1009
28512,272,1010016,42,H,76,1009
28513,272,1010016,8,H,76,1009
28514,272,1010016,52,H,76,1009
28515,272,1010016,19,H,76,1009
28516,272,1010001,73,H,76,1009
28517,272,1010016,52,H,76,1009
28518,272,1010016,22,H,76,1009
28519,272,1010001,13,H,76,1009
28520,272,1010016,43,H,76,1009
28521,272,1010009,82,H,76,1009
28522,272,1010016,8,H,76,1009
28523,272,1010016,12,H,76,1009
28524,272,1010024,72,H,76,1009
28525,272,1010014,8,H,76,1009
28526,272,1010001,53,H,76,1009
28527,272,1010001,7,H,76,1009
28528,272,1010001,73,H,76,1009
28529,272,1010001,43,H,76,1009
28530,275,1010004,10,A,15,1012
28531,258,1010016,51,A,6,1010
28532,265,1010023,72,D,57,1016
28533,265,1010023,72,D,57,1016
28534,255,1010016,13,D,58,1005
28535,275,1010016,10,A,97,1001
28536,259,1010023,19,D,57,1016
28537,259,1010023,72,D,57,1016
28538,81,1010016,31,C,66,1019
28539,81,1010016,30,C,66,1019
28540,81,1010016,17,C,66,1019
28541,69,1010016,19,F,25,1019
28542,86,1010016,9,J,42,1020
28543,86,1010016,51,J,42,1020
28544,86,1010016,73,J,42,1020
28545,86,1010016,5,J,42,1020
28546,86,1010016,43,J,42,1020
28547,86,1010009,9,J,42,1020
28548,86,1010009,10,J,42,1020
28549,86,1010016,61,J,42,1020
28550,86,1010002,4,J,42,1020
28551,86,1010016,42,J,42,1020
28552,86,1010009,73,J,42,1020
28553,89,1010015,4,J,42,1020
28554,89,1010016,42,J,42,1020
28555,91,1010002,51,J,42,1020
28556,91,1010016,51,J,42,1020
28557,91,1010002,5,J,42,1020
28558,91,1010002,5,J,42,1020
28559,272,1010001,7,H,72,1002
28560,272,1010001,72,H,72,1002
28561,272,1010012,73,H,72,1002
28562,272,1010012,19,H,72,1002
28563,272,1010012,73,H,72,1002
28564,272,1010001,73,H,72,1002
28565,272,1010001,7,H,72,1002
28566,275,1010016,9,D,53,1012
28567,275,1010023,72,D,53,1012
28568,275,1010016,19,D,53,1012
28569,275,1010016,9,D,53,1012
28570,275,1010016,9,D,53,1012
28571,275,1010016,14,D,53,1012
28572,275,1010016,73,D,53,1012
28573,275,1010001,10,D,53,1012
28574,275,1010016,43,D,53,1012
28575,275,1010016,43,D,53,1012
28576,275,1010001,9,D,53,1012
28577,275,1010004,9,D,53,1012
28578,297,1010001,42,H,72,1017
28579,297,1010008,7,H,72,1017
28580,272,1010016,9,D,53,1009
28581,275,1010016,19,A,15,1012
28582,272,1010016,9,D,53,1009
28583,272,1010016,71,D,53,1009
28584,94,1010016,9,F,27,1020
28585,94,1010016,9,F,27,1020
28586,253,1010016,9,D,51,1002
28587,253,1010016,10,D,51,1002
28588,253,1010016,21,D,51,1002
28589,253,1010017,10,D,51,1002
28590,253,1010010,52,D,51,1002
28591,253,1010016,52,D,51,1002
28592,253,1010016,22,D,51,1002
28593,297,1010008,21,B,62,1017
28594,297,1010001,51,B,62,1017
28595,252,1010010,6,A,15,1005
28596,252,1010010,73,A,15,1005
28597,252,1010010,12,A,15,1005
28598,255,1010008,10,A,15,1005
28599,80,1010016,6,G,44,1019
28600,80,1010016,10,G,44,1019
28601,258,1010001,73,A,15,1010
28602,258,1010001,73,A,15,1010
28603,258,1010016,71,A,15,1010
28604,259,1010016,10,A,15,1010
28605,259,1010010,72,A,15,1010
28606,259,1010010,32,A,15,1010
28607,259,1010017,73,A,15,1010
28608,259,1010016,73,A,15,1010
28609,302,1010004,9,F,26,1021
28610,302,1010001,73,F,26,1021
28611,302,1010014,9,F,26,1021
28612,271,1010016,19,G,44,1005
28613,271,1010016,62,G,44,1005
28614,262,1010010,51,G,41,1007
28615,262,1010010,72,G,41,1007
28616,254,1010010,8,S,22,1005
28617,254,1010016,73,S,22,1005
28618,265,1010016,9,D,58,1005
28619,272,1010016,9,D,53,1009
28620,272,1010016,71,D,53,1009
28621,297,1010017,21,I,72,1017
28622,297,1010008,73,I,72,1017
28623,297,1010008,7,I,72,1017
28624,272,1010016,9,F,23,1009
28625,270,1010016,50,H,79,1002
28626,270,1010025,73,H,79,1002
28627,270,1010016,7,H,79,1002
28628,265,1010016,93,A,14,1013
28629,265,1010016,73,A,14,1013
28630,265,1010016,31,A,14,1013
28631,265,1010016,50,A,14,1013
28632,297,1010001,51,H,79,1017
28633,297,1010012,61,H,79,1017
28634,297,1010012,73,H,79,1017
28635,297,1010014,73,H,79,1017
28636,297,1010012,51,H,79,1017
28637,297,1010012,6,H,79,1017
28638,297,1010001,7,H,79,1017
28639,297,1010001,10,H,79,1017
28640,297,1010012,10,H,79,1017
28641,297,1010012,61,H,79,1017
28642,297,1010001,51,H,79,1017
28643,297,1010012,51,H,79,1017
28644,297,1010001,81,H,79,1017
28645,297,1010014,52,H,79,1017
28646,297,1010012,71,H,79,1017
28647,297,1010012,51,H,79,1017
28648,297,1010012,73,H,79,1017
28649,297,1010012,11,H,79,1017
28650,255,1010001,72,S,49,1001
28651,255,1010014,20,S,49,1001
28652,255,1010001,9,S,49,1001
28653,255,1010014,73,S,49,1001
28654,255,1010001,7,S,49,1001
28655,255,1010001,90,S,49,1001
28656,255,1010001,90,S,49,1001
28657,255,1010014,20,S,49,1001
28658,255,1010001,9,S,49,1001
28659,255,1010001,83,S,49,1001
28660,255,1010001,9,S,49,1001
28661,255,1010001,7,S,49,1001
28662,255,1010001,90,S,49,1001
28663,255,1010001,90,S,49,1001
28664,253,1010026,10,D,53,1003
28665,272,1010016,9,S,49,1001
28666,272,1010016,9,S,49,1001
28667,272,1010016,9,S,49,1001
28668,254,1010001,73,A,8,1005
28669,254,1010001,42,A,8,1005
28670,254,1010001,10,A,8,1005
28671,254,1010001,10,A,8,1005
28672,254,1010001,10,A,8,1005
28673,73,1010016,51,J,43,1019
28674,73,1010016,51,J,43,1019
28675,73,1010016,50,J,43,1019
28676,73,1010016,53,J,43,1019
28677,302,1010001,51,G,44,1021
28678,302,1010001,81,G,44,1021
28679,73,1010016,51,J,43,1019
28680,73,1010016,73,J,43,1019
28681,304,1010016,10,G,44,1021
28682,257,1010016,10,F,23,1003
28683,257,1010016,9,F,23,1003
28684,257,1010016,73,F,23,1003
28685,257,1010016,93,F,28,1003
28686,257,1010016,71,F,28,1003
28687,257,1010010,7,F,23,1003
28688,257,1010016,43,F,23,1003
28689,257,1010016,17,F,23,1003
28690,257,1010016,73,F,23,1003
28691,308,1010016,73,S,49,1001
28692,308,1010016,9,S,49,1001
28693,308,1010016,8,S,49,1001
28694,308,1010016,9,S,49,1001
28695,308,1010016,9,S,49,1001
28696,308,1010016,73,S,49,1001
28697,308,1010016,8,S,49,1001
28698,308,1010016,9,S,49,1001
28699,73,1010016,1,J,43,1019
28700,72,1010016,51,J,43,1019
28701,72,1010016,5,J,43,1019
28702,72,1010016,50,J,43,1019
28703,72,1010016,50,J,43,1019
28704,74,1010016,50,J,43,1019
28705,74,1010016,51,J,43,1019
28706,74,1010016,42,J,43,1019
28707,73,1010016,50,J,43,1019
28708,73,1010016,73,J,43,1019
28709,264,1010016,9,F,23,1008
28710,264,1010016,6,F,23,1008
28711,298,1010016,9,B,60,1018
28712,297,1010001,11,H,79,1017
28713,297,1010014,7,H,79,1017
28714,297,1010001,6,H,79,1017
28715,297,1010001,81,H,79,1017
28716,297,1010026,7,H,79,1017
28717,297,1010016,51,H,79,1017
28718,297,1010001,51,H,79,1017
28719,297,1010001,7,H,79,1017
28720,297,1010008,51,H,79,1017
28721,297,1010001,7,H,79,1017
28722,297,1010001,51,H,79,1017
28723,297,1010001,6,H,79,1017
28724,297,1010001,73,H,79,1017
28725,297,1010012,6,H,79,1017
28726,297,1010012,21,H,79,1017
28727,272,1010016,9,D,53,1009
28728,69,1010007,73,J,45,1019
28729,267,1010026,93,D,53,1013
28730,267,1010026,10,D,53,1013
28731,255,1010014,42,I,47,1005
28732,255,1010017,73,H,46,1005
28733,255,1010017,10,H,46,1005
28734,302,1010016,51,G,44,1021
28735,91,1010016,9,F,27,1020
28736,91,1010016,9,F,27,1020
28737,91,1010016,9,F,27,1020
28738,91,1010016,9,F,27,1020
28739,91,1010016,19,F,27,1020
28740,293,1010017,73,H,79,1017
28741,252,1010010,12,A,15,1003
28742,252,1010010,51,A,15,1003
28743,273,1010001,50,H,79,1002
28744,273,1010001,9,H,79,1002
28745,273,1010001,73,H,79,1002
28746,273,1010001,51,H,79,1002
28747,273,1010001,9,H,79,1002
28748,273,1010001,73,H,79,1002
28749,273,1010001,7,H,79,1002
28750,273,1010001,73,H,79,1002
28751,273,1010001,51,H,79,1002
28752,273,1010020,8,H,79,1002
28753,273,1010020,9,H,79,1002
28754,273,1010001,8,H,79,1002
28755,273,1010016,22,H,79,1002
28756,273,1010016,9,H,79,1002
28757,273,1010016,43,H,79,1002
28758,273,1010001,6,H,79,1002
28759,273,1010020,9,H,79,1002
28760,273,1010001,8,H,79,1002
28761,273,1010001,52,H,79,1002
28762,273,1010001,43,H,79,1002
28763,273,1010001,9,H,79,1002
28764,89,1010016,14,J,42,1020
28765,89,1010016,52,J,42,1020
28766,87,1010016,9,J,42,1020
28767,87,1010016,9,J,42,1020
28768,87,1010016,9,J,42,1020
28769,87,1010016,9,J,42,1020
28770,87,1010016,8,J,42,1020
28771,87,1010016,51,J,42,1020
28772,87,1010016,9,J,42,1020
28773,87,1010016,13,J,42,1020
28774,93,1010016,10,J,42,1020
28775,91,1010016,10,J,42,1020
28776,91,1010016,43,J,42,1020
28777,86,1010016,42,J,42,1020
28778,86,1010016,4,J,42,1020
28779,87,1010016,9,J,42,1020
28780,87,1010016,9,J,42,1020
28781,87,1010009,9,J,42,1020
28782,87,1010001,9,J,42,1020
28783,87,1010016,9,J,42,1020
28784,93,1010016,10,J,42,1020
28785,302,1010014,10,F,26,1021
28786,254,1010002,9,A,15,1005
28787,255,1010008,51,A,6,1005
28788,80,1010001,73,C,65,1019
28789,80,1010001,51,C,65,1019
28790,80,1010005,51,C,65,1019
28791,80,1010001,9,C,65,1019
28792,80,1010001,73,C,65,1019
28793,80,1010004,12,C,65,1019
28794,80,1010004,51,C,65,1019
28795,80,1010005,17,C,65,1019
28796,80,1010001,71,C,65,1019
28797,80,1010001,31,C,65,1019
28798,80,1010001,52,C,65,1019
28799,80,1010001,73,C,65,1019
28800,72,1010016,9,C,66,1019
28801,252,1010008,52,I,77,1003
